State,District,JAN_normal,FEB_normal,MAR_normal,APR_normal,MAY_normal,JUN_normal,JUL_normal,AUG_normal,SEP_normal,OCT_normal,NOV_normal,DEC_normal,JAN_current,FEB_current,MAR_current,APR_current,MAY_current,JUN_current,JUL_current,AUG_current,SEP_current,OCT_current,NOV_current,DEC_current,Flood_Risk
TRIPURA,NORTH TRIPURA,13.6,37.2,118.4,272.8,440.1,477.5,402.7,367.7,279.8,173.8,45.1,13.1,14.75426553844512,45.44770411273767,137.19739679585547,342.8192413431098,353.85616112571523,518.6554632905913,322.2984237135511,344.1046996213416,287.8671297967533,192.84608573862656,50.56145268820639,12.18969337537188,Low
TRIPURA,SOUTH TRIPURA,8.1,30.6,78.5,169.7,335.0,474.9,497.4,396.8,255.1,175.1,44.5,9.7,6.587484876007851,29.53516672063406,86.18118835658078,213.9280110909121,274.55610887314134,380.7877565315583,631.2026542394095,429.4677339588369,287.8164836588257,222.11037990715175,44.342839604259716,9.476047945752022,Medium
TRIPURA,WEST TRIPURA,9.6,27.9,72.1,194.2,359.9,426.6,395.9,323.2,250.6,174.9,41.5,10.3,11.919618559998797,34.08557378774492,80.77755419067532,216.45776994180483,416.97071971215695,513.956411946318,464.019104396354,290.2201830921315,260.32589641561157,190.21760932920085,36.13913271628156,9.570779142055624,Medium
TRIPURA,DHALAI,13.6,38.9,105.5,246.3,431.3,482.7,363.9,338.2,255.9,182.8,42.1,11.4,13.359918761199296,48.59864463381128,93.23938941114096,243.29316908498288,400.42902882369503,545.4397602330544,257.4401434914658,291.7666514021229,260.75583724260656,184.37068575165313,53.55871182889952,11.640110411053112,Low
WEST BENGAL,COOCH BEHAR,8.9,16.0,32.2,138.9,345.4,668.8,864.9,733.0,470.9,141.3,15.1,8.3,9.968842050511302,15.679775746661434,27.119676339112385,128.29249582371386,343.47278616753016,774.1874203756305,633.6618052770466,683.0603319042344,417.431792078734,133.8942106948927,12.736933467521803,8.98064428413736,Low
WEST BENGAL,DARJEELING,48.3,33.8,57.7,130.5,262.3,534.7,756.9,645.9,502.8,118.9,16.8,9.9,46.66160384817704,43.11137838237035,54.15530657207835,141.78967830535652,304.69592972914506,413.92511022170726,974.2857457927236,464.4902323555688,640.556675881113,97.48853435838545,15.189822442253869,11.659565668332124,Medium
WEST BENGAL,JALPAIGURI,9.2,17.8,39.7,119.3,339.3,667.3,931.4,670.9,488.3,159.9,18.0,7.2,9.5383180043861,22.08815038380194,39.77313768715703,143.99399638203533,326.8202657871183,537.9679209722583,1191.936857016926,703.6053631656514,605.8767889308684,178.11847905184396,16.52562850822119,6.8605798642944915,Medium
WEST BENGAL,MALDA,13.6,10.5,14.5,34.8,106.2,216.6,332.9,284.8,283.0,102.5,13.2,6.8,16.46882732521901,10.880576847090737,17.62234059814676,36.47560951543519,124.8614475720829,173.16296603259806,235.72141571115864,287.303801533473,308.8701975979964,123.95418628620618,14.496649221062327,5.023016254179908,Low
WEST BENGAL,SOUTH DINAJPUR,8.9,13.3,19.0,58.9,167.8,289.3,368.9,248.0,279.7,112.5,13.0,5.6,7.945392451785837,17.278651107901375,20.976940015070188,51.44848250067274,188.88462159395948,363.95307374466176,373.3161732501716,195.19823646028033,258.76419778024155,131.04995627984283,11.734925658542668,5.462119834407501,Medium
WEST BENGAL,NORTH DINAJPUR,21.5,2.0,8.0,35.7,162.9,316.0,367.0,307.7,403.8,90.7,9.1,3.2,22.093685138776518,1.7395260676537356,7.27464447993216,25.044761424513183,176.34921935040086,375.60930432711257,318.1461585854641,232.3967475909795,367.29154024257804,63.92455764578376,10.851829859655878,2.619762484051958,Low
SIKKIM,NORTH SIKKIM,61.6,98.5,199.5,238.3,355.4,503.0,489.4,428.2,389.7,265.0,43.5,22.4,56.535118860008865,92.7925347344399,150.3505802683579,255.4765019318583,318.9746378921475,469.8157904285136,370.71953663138447,399.1470569870144,325.6942996676815,243.20581892531752,43.062451042480276,25.675273563014045,Low
SIKKIM,EAST SIKKIM,33.5,56.1,61.7,175.5,291.7,464.6,509.0,441.0,356.6,154.7,18.4,19.4,26.5629353984187,51.94292001213393,44.81190881239001,181.45984363939905,260.9795446463781,558.419906360872,656.6603535812252,452.4751402707808,285.05497337325954,176.56371512356486,19.402958323700798,18.706950468573233,Medium
SIKKIM,WEST SIKKIM,61.6,98.5,199.5,238.3,355.4,503.0,489.4,428.2,389.7,265.0,43.5,22.4,66.06617066216039,108.35831959489578,143.88061742527887,192.95621675733713,443.91551728690274,489.87811634673,414.45146556873453,426.385124627456,354.0778752641812,326.7536310618456,45.71425678962264,21.633331860174764,Low
SIKKIM,SOUTH SIKKIM,33.5,56.1,61.7,175.5,291.7,464.6,509.0,441.0,356.6,154.7,18.4,19.4,29.244903718180097,44.85568648649086,70.27576072732809,173.2561111249357,323.1270986810125,467.0292333650281,398.11775447609824,566.5935619280075,355.2024634225955,179.64245371570553,22.351801165456394,24.262323486631537,Medium
WEST BENGAL,BANKURA,12.0,18.0,22.0,36.3,66.9,215.0,303.2,290.7,242.3,105.2,9.8,9.5,13.885841079159281,13.736306761855644,19.92990597455168,42.51489089415335,80.25013088656235,186.36961403381076,223.79097469318518,347.17377042471935,216.85899944838633,110.70950065909213,12.048264619106211,8.06930561152208,Low
WEST BENGAL,BIRBHUM,13.4,16.1,21.2,30.9,78.7,222.3,313.9,298.8,271.0,105.1,15.8,5.6,11.977019880316035,14.8805869778549,21.532280395290147,21.95662073724139,97.75950808737272,253.14302792311852,244.08355527098598,328.4620487636526,227.62946920515785,82.72328645234985,18.84487453170785,4.620703706748097,Low
WEST BENGAL,BURDWAN,10.7,22.2,19.8,37.8,78.8,198.2,294.1,285.3,251.1,99.8,11.4,6.0,9.51183409346824,25.6976010095847,17.09668306255084,37.31165022207306,56.867784757916866,180.75577033769028,317.69826575513326,218.45364020366628,325.13981130296344,85.36526234916346,13.7015859455878,4.744144563738947,Low
WEST BENGAL,HOOGHLY,11.9,26.6,28.2,50.6,108.5,243.4,316.1,265.1,243.3,102.1,16.0,6.9,13.230663547533668,25.960859455184384,35.945316356303834,57.026055928289885,125.7825488797686,230.13313102055903,255.8684575812107,239.2881351275479,189.03289252604307,102.11826179791787,12.51729514082021,8.429530998854705,Low
WEST BENGAL,HOWRAH,12.2,24.9,32.0,52.6,126.4,233.2,343.2,329.4,305.6,99.1,31.3,10.1,15.13714461772177,20.85844191479559,28.265083603722978,46.64500261625929,150.5422183170663,176.34294547998954,250.20112354910225,288.14899012443226,268.0036673130213,125.94924526009679,38.743955577652656,8.116632425456153,Low
WEST BENGAL,PURULIA,14.3,20.7,24.6,36.1,57.3,222.1,298.7,307.0,266.7,91.5,16.7,7.6,15.760455650337803,22.52344019248689,21.52572848895381,33.90472383077824,52.01246655822993,285.89093450066656,370.71853273829555,285.3026285770358,223.27308399489215,82.41260752048753,19.269513152875284,6.909340613133917,Medium
WEST BENGAL,MURSHIDABAD,16.8,11.2,19.0,34.0,87.0,237.6,328.6,256.9,256.2,126.3,11.0,6.5,18.452689944457536,13.425553746590264,15.904645918890676,26.709723536376362,101.51647935464811,247.16031563173013,323.81519630685307,258.8093610489867,277.24277312818595,119.34346077618139,12.445476884813463,5.154439053935774,Medium
WEST BENGAL,NADIA,12.2,17.6,21.1,42.1,95.2,234.1,270.8,236.0,214.1,100.2,10.4,7.8,11.245851744474956,19.072996851759132,18.764758588139927,34.91687260519654,101.71963578540522,199.53101537356312,321.3199985264272,275.27064464451865,251.090606041258,86.23775779356987,11.221551604459965,6.431117022084271,Medium
WEST BENGAL,NORTH 24 PARG,15.6,17.8,30.3,51.5,113.4,271.9,317.2,304.3,279.4,130.9,21.8,5.7,18.471497892814725,12.648722633635474,30.125844190665912,39.56324421155729,102.21945868704404,280.4398986580899,334.1630719233005,353.63847126055305,355.31848793364355,116.12724438097328,16.636870096099475,6.394814684240539,Medium
WEST BENGAL,SOUTH 24 PARG,13.6,26.7,37.9,41.7,125.1,316.0,463.6,416.2,356.8,218.4,62.3,9.7,14.264518017572618,30.028957930709478,27.039734522090292,32.44549502517264,89.49561749558197,394.64710401502964,330.45558456272073,388.3490976922102,250.10445014429607,202.7136848691737,46.11144643820507,8.85177876164287,Low
WEST BENGAL,EAST MIDNAPOR,15.9,18.6,31.8,34.7,108.1,253.5,284.9,338.7,343.2,196.9,34.0,9.3,13.89419971863282,19.343619430587218,26.92230759653111,43.313618649476794,101.20833838350474,202.05768307806187,319.54852828931865,386.71070009990393,329.3018197050616,182.14334764226962,28.076251194309336,12.042579623165134,Low
WEST BENGAL,WEST MIDNAPOR,12.2,24.1,39.0,56.8,107.6,243.8,329.5,316.0,276.8,106.5,17.9,5.3,12.283795138047234,22.050517001836646,50.565111606644074,53.47581623369056,124.14051921496808,237.60252995622616,236.61680566403,349.4713500086029,313.6169347196975,82.67980635350128,12.740777080562577,6.299714959718114,Low
WEST BENGAL,KOLKATA,14.4,24.7,33.5,53.1,113.4,278.3,361.0,335.2,306.6,155.3,24.8,8.9,12.700733207110702,23.959748292496744,37.72006872466298,59.54427928887496,83.92126240672496,222.66240688750767,439.0515741769206,418.7530628406446,387.41065352825694,138.26320433927495,27.822209548945672,8.995692149095554,Medium
ORISSA,BALASORE,11.9,36.0,38.4,59.2,120.9,259.1,287.2,334.4,296.4,190.1,38.8,6.6,13.24435847471928,35.538192523549384,43.71438186777289,54.77237002925082,128.44531185041754,208.3414474735629,371.9448420481406,331.77548180167906,245.5603183077469,191.282216879038,42.76450599127395,5.545818442403268,Low
ORISSA,BOLANGIR,11.1,15.9,20.1,22.7,37.5,200.5,386.2,366.9,220.5,69.5,13.6,6.3,11.725668769354026,17.167232800315883,14.621042744821601,16.936226612380693,33.09164516082581,221.53939466529428,319.91077839325135,474.4852311974195,246.88679932189038,62.16248006803752,16.121696605951676,7.34153970324028,Medium
ORISSA,KANDHAMAL/PHU,12.7,26.2,29.8,36.2,68.2,199.7,319.2,373.2,230.2,114.6,34.2,4.1,14.489225345578133,20.64707499816656,32.4541245619717,31.175956415500142,83.05781448886346,232.8788529807657,360.9534937083445,285.94172752800034,185.71962313397773,97.37855771194634,31.546031302076557,5.16692741427251,Low
ORISSA,CUTTACK,14.7,26.9,28.9,43.2,74.3,227.2,338.0,352.3,245.0,124.5,40.2,4.5,12.969813588737871,25.646172399514914,36.993061311544515,33.131263687269744,58.39062998503905,216.79177228912545,260.4469212074769,349.9213200995793,222.92275600564608,150.9236280654311,34.47280880015161,5.33099429250992,Low
ORISSA,DHENKANAL,7.3,20.8,31.3,38.4,71.2,226.1,315.8,369.1,233.4,125.5,25.5,4.6,8.672534997089315,26.339008435405447,39.09811829452514,47.474292436144005,72.20345675415406,210.87831604458398,339.3773355064894,322.590785713815,225.87191179364822,153.48906690035034,26.128836971597185,3.9732462071465395,Medium
ORISSA,GANJAM,13.3,22.7,30.3,41.5,85.3,158.8,219.2,245.0,210.4,198.4,70.8,8.8,13.120765582945044,25.76389662418164,33.7560197399833,33.09658386116526,89.83770004026779,168.2558890599258,248.74984694281238,296.77387894827746,227.30922941919732,245.89151162741308,77.4003886213814,8.024047857287023,Medium
ORISSA,KALAHANDI,4.8,15.0,15.3,25.6,44.2,237.5,368.5,371.8,229.8,72.3,13.4,4.8,3.81140132095845,16.16332499369759,14.468305052089667,28.34985931088699,33.96331165511494,181.98131355045905,439.3149009482475,397.3774510831103,187.37020897318934,91.58181585064548,14.682619490905445,5.645993177784305,Medium
ORISSA,KEONDJHARGARH,16.2,31.8,37.0,50.2,101.2,232.9,277.7,320.2,225.7,113.6,24.5,5.7,12.778887857211508,24.01360088009779,35.24694665908455,35.950264659555465,118.8282283364526,236.0654895313522,313.42953503959404,360.0209880945144,248.87809830173072,141.72479253960654,28.75872714017023,6.913567871153362,Medium
ORISSA,KORAPUT,5.2,12.3,16.3,53.2,89.4,200.8,384.1,410.5,267.4,147.6,31.9,3.8,3.9704908506410646,8.736598019990927,12.211163255767461,40.23466066561437,81.05855473093965,143.73210860700942,411.42216605642113,524.5868218520602,213.5106311396127,144.52477277292317,39.34188492703978,3.0712337141495,Medium
ORISSA,MAYURBHANJ,11.2,25.4,47.9,61.4,110.2,279.7,323.9,373.8,278.5,119.1,23.6,6.0,13.111085019574217,20.802887341724713,59.20935141554735,66.71124870867204,123.6633190327582,224.68241620992785,266.50275541111887,466.87286623758433,315.3286416951033,143.87803440059778,24.12711759305516,7.21939322301759,Medium
ORISSA,PURI,16.1,25.8,18.9,17.6,65.3,168.9,268.5,328.4,255.7,185.3,56.3,9.4,17.43089310153467,27.688789194678417,15.436023823433146,13.83490452124373,49.710072274272065,147.97103031503534,259.0166515936704,301.84660588407644,265.7410693689757,238.31536596011637,66.65245035946975,11.835413248780698,Low
ORISSA,SAMBALPUR,12.1,19.9,20.1,15.6,32.4,226.6,418.3,464.6,251.6,58.2,9.0,5.1,14.137249949802309,17.84449950686609,23.263534440366403,17.29753682369593,40.761375878437626,202.52444598704352,505.8404753219303,510.90800767978453,318.50889481403397,63.21557055838737,11.431157177320966,6.417761035486107,Medium
ORISSA,SUNDARGARH,19.3,16.3,18.0,14.4,39.6,216.9,368.3,373.2,217.5,50.4,8.8,5.1,18.226436925580987,20.025227800389462,13.890755889828315,18.18634588433013,28.00839587208651,203.67477812701023,350.556507028201,395.8310836350591,158.33917571656806,53.56262447587687,7.157404031098006,4.324317483956492,Low
ORISSA,BHADRAK,9.9,34.1,37.6,53.1,103.9,218.4,269.8,354.0,227.7,159.5,35.3,4.1,10.575205851655815,37.37086036441839,43.680268206229044,52.863535818976814,80.47924065773863,176.8143142854767,306.0032380223707,345.413112806893,163.3542091533222,173.86276423206533,30.189540647327462,4.459654415554242,Low
ORISSA,JAJPUR,10.6,28.4,33.5,48.0,91.9,250.0,283.5,363.2,258.1,134.6,33.6,5.9,10.24099259530618,33.43675763539538,24.67491995395367,38.346206849888546,89.50802145905135,207.50166573658748,207.58841876536098,321.4861134482517,334.88819886871283,168.94450481002335,40.62058773758869,5.683723812984731,Low
ORISSA,KENDRAPARA,8.4,32.6,37.2,27.8,90.5,205.8,257.4,362.6,262.7,179.9,70.2,5.5,6.855732312823132,29.629603664477848,30.59451536858184,28.674736077278833,76.97978246225175,226.26488839748546,298.3999585461637,464.0337949434907,241.28455489141444,191.22591821498528,73.40098224248014,4.503263815082363,Medium
ORISSA,ANGUL,6.9,19.1,25.1,29.7,55.4,205.8,320.2,355.4,228.0,98.1,14.7,3.6,8.943221867468388,20.812374205352242,30.177589319704506,26.44698851810137,45.63124836983988,232.29649767656576,267.0724570772841,257.7487530562454,290.62384595246647,76.93931370046977,13.705838844243393,3.047933377224678,Low
ORISSA,NAWAPARA,12.5,11.8,16.9,24.0,33.9,182.9,347.3,302.1,184.9,60.7,14.8,5.6,13.494557011367785,10.481918699098395,21.09419164591613,30.535324876063346,36.66651361513498,217.75444436414477,430.8170913710019,293.8983150893098,187.41270634192267,58.438804409873846,13.81717787588225,5.0522382900650085,Medium
ORISSA,MALKANGIRI,1.8,5.5,10.4,35.3,61.6,206.9,437.3,449.2,230.7,116.3,16.9,0.8,2.23267802283807,5.181071866552743,7.891082619114989,32.28215158050551,47.30482798859342,205.84116354002595,338.20016740160673,325.64122952953267,261.4852291367292,104.33426079405744,14.465503284597713,0.9533289038694449,Low
ORISSA,NAWARANGPUR,5.9,12.6,14.4,53.9,104.1,241.6,430.9,432.1,242.7,102.6,19.0,0.7,4.641329739461805,12.68634744534579,12.397723451391082,69.36797106669286,127.89858910415303,290.9110268065807,435.67403109396787,428.4694208287535,248.52775173822963,81.5273031495844,23.43037300889892,0.7505996579597577,Medium
ORISSA,NAYAGARH,13.6,22.5,26.2,42.0,47.7,213.4,312.2,327.4,242.2,152.2,47.9,2.8,12.99971539651832,29.19078749853993,27.55452909330478,40.668173270137004,44.31077813995357,171.54628168514725,317.7466799580939,334.4536275854257,245.84335634633848,180.16284974015747,57.12951217267992,3.3041335613675678,Medium
ORISSA,KHURDA,10.1,25.9,26.9,30.9,68.0,186.4,310.8,339.3,251.5,167.7,45.5,6.5,9.13588026876543,22.10265137350563,20.338200287030336,40.11611680769912,62.07466450470879,190.92762854143197,313.05120578880155,290.9542327370039,269.63554561925014,198.97994011539467,39.20170713532878,4.680881077819159,Low
ORISSA,BARGARH,8.7,14.9,18.1,14.8,19.5,188.4,362.1,357.4,217.9,51.2,6.8,5.1,10.092098896508139,15.17009427738274,22.47763388364635,18.218415653444513,17.236513755559557,224.8425942451152,293.29824555823285,320.10519538703187,250.3495878070219,55.625128828464284,7.429754976721594,5.156439719366037,Low
ORISSA,JHARSUGUDA,16.6,21.2,18.6,18.4,36.6,224.6,402.3,415.8,239.1,63.8,10.1,7.2,15.98969326761958,24.79000488426021,19.698482231593545,17.887639510805947,47.01081345654729,189.15677837532593,451.8075527157874,440.6671575723146,252.95774647398298,76.44487681601045,8.683909423584533,6.194033483935109,Medium
ORISSA,DEOGARH,12.1,19.9,20.1,15.6,32.4,226.6,418.3,464.6,251.6,58.2,9.0,5.1,10.019291718434836,22.575810902047845,18.05116542983596,16.143550466213753,28.529382056545725,241.03390526444426,515.2561461828643,456.0228849514094,278.1737034621106,60.043883868386565,8.15899508415551,6.341850023906266,Medium
ORISSA,RAYAGADA,12.4,23.1,38.5,56.0,94.0,173.2,314.6,266.5,206.2,109.4,29.0,4.0,15.970299683085843,16.729715030799294,27.267272818610472,68.61374859678834,109.98737470042505,152.72821789120766,309.0045966377133,263.2887503665385,186.5215365326255,78.4119876852402,37.55659174027432,2.8569313212191987,Low
ORISSA,GAJAPATI,9.5,35.0,64.2,79.1,136.8,201.7,241.0,261.1,226.5,141.8,60.2,5.2,9.490333476486406,39.222390925564696,46.92264342262535,100.78663810745265,98.18769540127536,148.12940201950306,260.2594491894532,234.84807839368864,165.2100103982909,143.15057948477013,65.92864598053738,5.19866583029026,Low
ORISSA,JAGATSINGHAPU,10.7,29.0,35.3,41.3,107.1,237.2,287.3,360.6,235.7,145.1,67.5,8.2,9.937176470263895,35.50431304601522,41.0643303843882,37.40318777570963,95.14073189998079,293.76161361856083,359.45064280881235,450.58337371430275,206.59609908911264,136.97980916806725,84.09415598834165,8.377340392791329,Medium
ORISSA,BOUDHGARH,12.7,26.2,29.8,36.2,68.2,199.7,319.2,373.2,230.2,114.6,34.2,4.1,10.138787800760497,20.67968014230159,25.453351662813535,46.69330277719211,85.05055789958875,250.74282420862679,228.97431704825993,466.8715626007229,164.42806295539452,92.25653032504707,28.77229132968864,4.30711467115987,Low
ORISSA,SONEPUR,6.0,14.3,18.5,14.3,30.4,178.2,380.4,432.5,252.3,56.9,6.7,4.9,7.713355053600457,10.255238197685724,19.258149281382984,10.063420579416645,30.263070728403495,145.6588404954442,277.04146650516884,381.57403808364506,225.03742595981117,44.638577101199786,6.331979983640813,3.9351287885751733,Low
JHARKHAND,BOKARO,11.8,13.7,18.3,19.0,38.2,188.6,308.1,300.8,250.7,77.9,14.0,6.4,13.005810953747234,11.06831619541779,15.633872553163503,14.22970911037783,43.155004386803505,189.94377762223917,278.35972100120125,332.36026859759977,197.6970778557525,70.97062604741119,16.929604618887794,6.7751905990942465,Low
JHARKHAND,DHANBAD,12.0,17.4,19.5,18.2,49.6,200.9,340.3,310.0,271.1,99.5,10.5,6.2,9.851220578946709,16.411595642516545,19.677941652285536,15.253868843789363,45.028294210059364,259.5390511174941,440.2566828584483,327.98767667686474,282.9557681761434,69.89326892460966,7.864829163263836,7.928696011896793,Medium
JHARKHAND,DUMKA,15.4,14.5,17.2,26.1,69.0,203.0,327.2,304.3,262.4,124.5,12.4,5.5,14.613156416058564,18.825614007252323,12.950238260992169,18.990583910719963,84.67700216779433,252.07072587546716,372.20707974658654,380.55658906943887,231.36762816602592,128.23826921621136,9.852506070519267,7.000521709043971,Medium
JHARKHAND,HAZARIBAG,14.1,15.3,14.8,11.7,35.5,176.9,317.5,289.6,221.9,81.8,7.9,9.0,15.9848290568869,13.50379935192544,16.560234903094994,14.496537006325978,37.70234055178968,137.90248359593892,331.55489346439833,335.52506165717966,170.23140520869916,69.8472730789291,7.586334270089932,11.347465461998404,Low
JHARKHAND,PALAMU,17.3,12.8,10.8,7.1,15.1,140.3,306.7,298.9,228.6,46.6,5.7,6.0,12.427187958199903,11.584858497567959,8.030623166726281,5.61853294700762,13.222948353980753,173.21814440183613,314.4740884387749,275.0512486184946,241.86346595639742,39.52554697741001,6.895061072014653,4.999856038346199,Medium
